property_id,postal_code,market_value,squared_m,num_rooms,wall_color,wall_color_hex,locker_number
PR-01863,PC-020,445226.58,147.6,5,Sky Blue,#87CEEB,17
PR-01864,PC-001,314345.2,83.2,3,Terracotta,#E2725B,298
PR-01865,PC-036,400303.89,115.3,4,Slate Gray,#708090,176
PR-01866,PC-031,408772.58,216.2,6,Ivory White,#FFFFF0,92
PR-01867,PC-003,293044.0,146.5,4,Blush Pink,#F9C6C9,9
PR-01868,PC-033,516737.86,193.7,7,Mustard Yellow,#E1AD01,90
PR-01869,PC-048,498047.29,133.6,5,Slate Gray,#708090,23
PR-01870,PC-012,337786.5,108.8,4,Sky Blue,#87CEEB,29
PR-01871,PC-044,506699.88,197.4,6,Sky Blue,#87CEEB,237
PR-01872,PC-004,444140.58,146.6,5,Sand Beige,#F4E1C1,124
PR-01873,PC-036,510704.42,203.0,7,Sky Blue,#87CEEB,2
PR-01874,PC-003,254431.76,104.5,4,Sand Beige,#F4E1C1,35
PR-01875,PC-016,470355.93,196.0,7,Sand Beige,#F4E1C1,54
PR-01876,PC-019,313502.12,76.3,3,Slate Gray,#708090,155
PR-01877,PC-013,391643.32,92.6,2,Ivory White,#FFFFF0,5
PR-01878,PC-003,352907.75,188.0,6,Slate Gray,#708090,238
PR-01879,PC-025,346672.71,138.2,5,Sage Green,#9CAF88,216
PR-01880,PC-005,297097.78,44.0,2,Ivory White,#FFFFF0,246
PR-01881,PC-022,431167.44,160.4,6,Terracotta,#E2725B,119
PR-01882,PC-048,572373.43,194.9,6,Sky Blue,#87CEEB,69
PR-01883,PC-012,455515.92,205.0,6,Charcoal Black,#36454F,101
PR-01884,PC-023,402229.46,149.0,4,Forest Green,#228B22,4
PR-01885,PC-016,302426.21,63.4,3,Sage Green,#9CAF88,20
PR-01886,PC-049,510274.77,154.3,4,Sand Beige,#F4E1C1,197
PR-01887,PC-026,186906.8,64.5,2,Charcoal Black,#36454F,271
PR-01888,PC-004,516800.91,205.8,7,Ivory White,#FFFFF0,268
PR-01889,PC-045,141086.4,35.8,2,Forest Green,#228B22,286
PR-01890,PC-033,450934.44,154.5,4,Blush Pink,#F9C6C9,7
PR-01891,PC-027,426608.72,153.2,5,Slate Gray,#708090,247
PR-01892,PC-028,352018.34,154.5,5,Charcoal Black,#36454F,150
PR-01893,PC-035,267168.63,98.8,4,Sage Green,#9CAF88,201
PR-01894,PC-003,299737.37,146.6,5,Sky Blue,#87CEEB,97
PR-01895,PC-048,449542.18,97.8,4,Blush Pink,#F9C6C9,188
PR-01896,PC-020,451486.39,163.8,5,Sky Blue,#87CEEB,103
PR-01897,PC-038,309407.03,38.5,1,Terracotta,#E2725B,63
PR-01898,PC-022,411695.5,150.8,5,Sand Beige,#F4E1C1,298
PR-01899,PC-037,488892.59,184.3,6,Mustard Yellow,#E1AD01,257
PR-01900,PC-009,320099.28,46.7,2,Sand Beige,#F4E1C1,194
PR-01901,PC-016,394758.43,145.9,5,Slate Gray,#708090,223
PR-01902,PC-045,294567.46,158.1,5,Mustard Yellow,#E1AD01,44
PR-01903,PC-006,473636.62,214.0,7,Sand Beige,#F4E1C1,127
PR-01904,PC-022,394567.43,132.1,5,Terracotta,#E2725B,17
PR-01905,PC-040,306071.73,70.2,1,Forest Green,#228B22,132
PR-01906,PC-015,309573.08,96.1,3,Sky Blue,#87CEEB,92
PR-01907,PC-027,470033.6,180.5,7,Slate Gray,#708090,29
PR-01908,PC-028,375640.21,172.8,5,Blush Pink,#F9C6C9,78
PR-01909,PC-033,490177.94,175.7,6,Slate Gray,#708090,111
PR-01910,PC-027,413344.63,130.0,6,Sage Green,#9CAF88,57
PR-01911,PC-049,464275.44,119.9,4,Forest Green,#228B22,150
PR-01912,PC-029,236326.0,164.7,7,Sky Blue,#87CEEB,253
PR-01913,PC-039,485743.45,212.8,7,Blush Pink,#F9C6C9,107
PR-01914,PC-028,267445.99,89.8,3,Sand Beige,#F4E1C1,152
PR-01915,PC-005,494876.05,199.1,7,Sage Green,#9CAF88,274
PR-01916,PC-047,435276.96,169.2,5,Slate Gray,#708090,259
PR-01917,PC-003,290712.87,143.1,5,Charcoal Black,#36454F,289
PR-01918,PC-014,355520.93,104.6,4,Ivory White,#FFFFF0,213
PR-01919,PC-013,468050.32,154.4,4,Sky Blue,#87CEEB,136
PR-01920,PC-040,481603.48,186.9,6,Mustard Yellow,#E1AD01,83
PR-01921,PC-034,285118.51,40.5,2,Mustard Yellow,#E1AD01,272
PR-01922,PC-007,311429.62,153.4,6,Slate Gray,#708090,279
PR-01923,PC-027,380689.49,111.4,4,Sky Blue,#87CEEB,90
PR-01924,PC-014,445734.24,174.9,6,Sand Beige,#F4E1C1,155
PR-01925,PC-040,405568.17,132.7,5,Sky Blue,#87CEEB,87
PR-01926,PC-027,509419.63,213.9,6,Charcoal Black,#36454F,148
PR-01927,PC-033,445393.85,150.1,4,Terracotta,#E2725B,154
PR-01928,PC-018,324340.78,147.5,5,Sage Green,#9CAF88,175
PR-01929,PC-035,367333.23,175.4,6,Blush Pink,#F9C6C9,165
PR-01930,PC-023,488853.4,209.2,7,Terracotta,#E2725B,128
PR-01931,PC-047,431969.15,168.2,5,Charcoal Black,#36454F,241
PR-01932,PC-034,499427.96,208.6,7,Forest Green,#228B22,1
PR-01933,PC-036,523899.78,212.9,8,Sky Blue,#87CEEB,51
PR-01934,PC-031,254651.98,87.5,3,Forest Green,#228B22,278
PR-01935,PC-046,285817.2,91.7,3,Ivory White,#FFFFF0,108
PR-01936,PC-014,326711.74,85.7,3,Slate Gray,#708090,248
PR-01937,PC-046,420270.7,189.6,6,Sage Green,#9CAF88,299
PR-01938,PC-005,473105.04,180.9,7,Ivory White,#FFFFF0,269
PR-01939,PC-024,237859.44,60.3,2,Sky Blue,#87CEEB,174
PR-01940,PC-025,336631.14,134.7,4,Sage Green,#9CAF88,135
PR-01941,PC-014,370496.02,117.5,5,Ivory White,#FFFFF0,278
PR-01942,PC-009,423321.96,124.4,4,Slate Gray,#708090,198
PR-01943,PC-047,491982.56,202.8,7,Charcoal Black,#36454F,286
PR-01944,PC-007,346156.75,186.5,6,Blush Pink,#F9C6C9,82
PR-01945,PC-017,292981.22,108.8,4,Slate Gray,#708090,31
PR-01946,PC-048,482249.61,126.5,4,Terracotta,#E2725B,29
PR-01947,PC-041,306564.27,114.6,4,Sand Beige,#F4E1C1,2
PR-01948,PC-006,327379.31,103.4,3,Blush Pink,#F9C6C9,254
PR-01949,PC-026,208511.76,86.3,2,Ivory White,#FFFFF0,144
PR-01950,PC-033,450818.95,156.3,4,Sand Beige,#F4E1C1,177
PR-01951,PC-044,474427.54,164.3,6,Charcoal Black,#36454F,272
PR-01952,PC-047,412406.89,137.9,6,Forest Green,#228B22,147
PR-01953,PC-048,417828.68,79.5,2,Sand Beige,#F4E1C1,217
PR-01954,PC-034,499996.62,208.4,7,Forest Green,#228B22,42
PR-01955,PC-031,231520.92,73.1,3,Ivory White,#FFFFF0,76
PR-01956,PC-019,283427.21,49.0,2,Terracotta,#E2725B,136
PR-01957,PC-005,293120.78,43.8,2,Forest Green,#228B22,135
PR-01958,PC-016,474942.91,208.2,6,Mustard Yellow,#E1AD01,130
PR-01959,PC-047,467143.08,187.6,7,Mustard Yellow,#E1AD01,215
PR-01960,PC-029,274550.84,202.6,6,Sky Blue,#87CEEB,291
PR-01961,PC-036,505834.7,199.5,7,Sky Blue,#87CEEB,56
PR-01962,PC-026,388648.04,216.1,7,Terracotta,#E2725B,75
PR-01963,PC-036,474776.92,176.6,6,Sky Blue,#87CEEB,255
PR-01964,PC-022,463819.23,191.4,6,Terracotta,#E2725B,16
PR-01965,PC-004,387936.26,108.6,3,Blush Pink,#F9C6C9,232
PR-01966,PC-026,208034.51,74.2,3,Mustard Yellow,#E1AD01,157
PR-01967,PC-003,382601.32,208.9,7,Ivory White,#FFFFF0,98
PR-01968,PC-049,603245.13,216.1,8,Slate Gray,#708090,28
PR-01969,PC-014,280753.7,40.3,3,Ivory White,#FFFFF0,34
PR-01970,PC-003,175016.5,46.1,2,Slate Gray,#708090,52
PR-01971,PC-039,383305.18,137.5,4,Forest Green,#228B22,208
PR-01972,PC-042,266732.17,90.1,2,Sage Green,#9CAF88,43
PR-01973,PC-041,379558.29,183.7,5,Sage Green,#9CAF88,123
PR-01974,PC-045,289880.62,145.4,5,Sky Blue,#87CEEB,111
PR-01975,PC-004,531765.49,213.4,6,Charcoal Black,#36454F,101
PR-01976,PC-018,263001.03,96.1,3,Ivory White,#FFFFF0,42
PR-01977,PC-017,351675.36,148.4,5,Forest Green,#228B22,90
PR-01978,PC-029,88440.7,59.5,2,Sky Blue,#87CEEB,82
PR-01979,PC-018,335097.86,149.5,5,Sage Green,#9CAF88,191
PR-01980,PC-020,498848.88,189.5,6,Forest Green,#228B22,139
PR-01981,PC-008,465743.99,128.8,4,Blush Pink,#F9C6C9,171
PR-01982,PC-014,479842.56,209.0,6,Ivory White,#FFFFF0,254
PR-01983,PC-026,292007.01,140.3,4,Terracotta,#E2725B,197
PR-01984,PC-004,534358.32,215.3,7,Sage Green,#9CAF88,204
PR-01985,PC-013,333619.14,39.7,2,Charcoal Black,#36454F,26
PR-01986,PC-014,303723.74,75.8,2,Ivory White,#FFFFF0,166
PR-01987,PC-021,372184.47,117.1,4,Forest Green,#228B22,87
PR-01988,PC-014,272138.28,53.5,1,Sky Blue,#87CEEB,194
PR-01989,PC-045,306920.47,159.3,6,Terracotta,#E2725B,190
PR-01990,PC-043,361510.73,201.1,6,Blush Pink,#F9C6C9,117
PR-01991,PC-008,341359.38,35.0,1,Sand Beige,#F4E1C1,200
PR-01992,PC-012,321372.45,97.6,4,Sky Blue,#87CEEB,126
PR-01993,PC-050,220794.0,53.6,1,Forest Green,#228B22,137
PR-01994,PC-025,319688.73,114.8,5,Sage Green,#9CAF88,19
PR-01995,PC-020,389174.58,104.0,3,Blush Pink,#F9C6C9,212
PR-01996,PC-028,429314.57,217.0,7,Sand Beige,#F4E1C1,2
PR-01997,PC-042,242080.08,66.6,3,Sand Beige,#F4E1C1,166
PR-01998,PC-027,462540.73,180.5,5,Sky Blue,#87CEEB,71
PR-01999,PC-018,400758.6,204.9,7,Mustard Yellow,#E1AD01,110
PR-02000,PC-008,429118.24,96.9,3,Ivory White,#FFFFF0,204
PR-02001,PC-030,295495.29,95.5,3,Ivory White,#FFFFF0,148
PR-02002,PC-039,457654.78,183.9,6,Mustard Yellow,#E1AD01,217
PR-02003,PC-001,458228.61,194.5,6,Slate Gray,#708090,263
PR-02004,PC-028,270191.87,88.2,3,Terracotta,#E2725B,253
PR-02005,PC-007,165181.41,51.7,1,Charcoal Black,#36454F,230
PR-02006,PC-022,304753.92,60.1,3,Sand Beige,#F4E1C1,123
PR-02007,PC-024,384132.36,171.4,6,Charcoal Black,#36454F,221
PR-02008,PC-030,329847.06,119.5,3,Forest Green,#228B22,226
PR-02009,PC-040,305713.63,56.7,2,Sky Blue,#87CEEB,133
PR-02010,PC-040,510137.83,220.0,7,Charcoal Black,#36454F,6
PR-02011,PC-006,370851.64,132.8,4,Blush Pink,#F9C6C9,175
PR-02012,PC-029,278693.63,201.1,7,Charcoal Black,#36454F,257
PR-02013,PC-038,505022.93,180.6,7,Sky Blue,#87CEEB,109
PR-02014,PC-041,434756.04,213.6,7,Sky Blue,#87CEEB,99
PR-02015,PC-015,389070.55,161.9,5,Sage Green,#9CAF88,242
PR-02016,PC-014,311454.7,80.6,2,Charcoal Black,#36454F,173
PR-02017,PC-044,349726.27,76.1,3,Mustard Yellow,#E1AD01,180
PR-02018,PC-015,359752.12,133.3,4,Sage Green,#9CAF88,220
PR-02019,PC-019,347645.61,111.0,3,Sky Blue,#87CEEB,255
PR-02020,PC-037,313497.56,55.1,1,Charcoal Black,#36454F,255
PR-02021,PC-004,364205.06,81.8,3,Terracotta,#E2725B,40
PR-02022,PC-005,291799.19,43.9,2,Slate Gray,#708090,114
PR-02023,PC-030,295831.23,98.4,3,Terracotta,#E2725B,210
PR-02024,PC-017,321939.98,136.6,4,Ivory White,#FFFFF0,100
PR-02025,PC-024,374290.66,164.0,5,Slate Gray,#708090,220
PR-02026,PC-047,283389.52,43.4,2,Forest Green,#228B22,235
PR-02027,PC-002,324017.33,130.1,4,Sky Blue,#87CEEB,52
PR-02028,PC-047,412613.15,156.2,4,Terracotta,#E2725B,257
PR-02029,PC-036,334805.93,73.5,2,Slate Gray,#708090,89
PR-02030,PC-014,471007.81,201.7,6,Charcoal Black,#36454F,106
PR-02031,PC-019,487592.97,203.5,8,Sage Green,#9CAF88,236
PR-02032,PC-028,373195.73,165.4,6,Slate Gray,#708090,165
PR-02033,PC-041,400007.85,197.7,6,Slate Gray,#708090,233
PR-02034,PC-027,338304.83,76.3,3,Charcoal Black,#36454F,171
PR-02035,PC-040,388565.66,120.4,5,Charcoal Black,#36454F,125
PR-02036,PC-025,388340.23,167.3,6,Slate Gray,#708090,26
PR-02037,PC-038,475010.09,162.8,5,Sand Beige,#F4E1C1,230
PR-02038,PC-049,491574.4,138.1,5,Ivory White,#FFFFF0,198
PR-02039,PC-009,417920.45,119.4,3,Ivory White,#FFFFF0,139
PR-02040,PC-007,159261.0,49.8,1,Sand Beige,#F4E1C1,110
PR-02041,PC-039,451019.48,179.9,6,Forest Green,#228B22,167
PR-02042,PC-014,317800.86,80.9,3,Ivory White,#FFFFF0,142
PR-02043,PC-021,412369.7,151.1,5,Sand Beige,#F4E1C1,284
PR-02044,PC-036,494889.83,190.9,6,Sage Green,#9CAF88,298
PR-02045,PC-039,282688.98,49.3,2,Charcoal Black,#36454F,127
PR-02046,PC-017,258521.04,79.1,1,Forest Green,#228B22,185
PR-02047,PC-006,458734.06,196.1,6,Terracotta,#E2725B,71
PR-02048,PC-043,270870.2,136.2,5,Ivory White,#FFFFF0,184
PR-02049,PC-029,248631.46,178.5,6,Slate Gray,#708090,293
PR-02050,PC-041,328891.12,139.5,3,Charcoal Black,#36454F,97
PR-02051,PC-008,462192.37,122.3,4,Sage Green,#9CAF88,288
PR-02052,PC-011,415616.73,161.5,6,Mustard Yellow,#E1AD01,243
PR-02053,PC-037,437928.73,146.2,4,Sage Green,#9CAF88,27
PR-02054,PC-032,517308.68,151.3,5,Mustard Yellow,#E1AD01,143
PR-02055,PC-006,343866.35,103.2,4,Charcoal Black,#36454F,19
PR-02056,PC-044,416096.81,126.9,3,Sand Beige,#F4E1C1,234
PR-02057,PC-046,381196.85,165.4,6,Blush Pink,#F9C6C9,70
PR-02058,PC-030,267384.87,76.2,2,Terracotta,#E2725B,253
PR-02059,PC-017,337886.03,142.0,4,Blush Pink,#F9C6C9,119
PR-02060,PC-029,152904.01,106.7,4,Sand Beige,#F4E1C1,151
PR-02061,PC-042,343263.98,146.1,5,Slate Gray,#708090,189
PR-02062,PC-048,393121.52,54.6,2,Sky Blue,#87CEEB,108
PR-02063,PC-031,189309.72,39.9,1,Sage Green,#9CAF88,175
PR-02064,PC-045,322066.48,167.1,7,Sand Beige,#F4E1C1,178
PR-02065,PC-047,328871.18,84.8,2,Charcoal Black,#36454F,264
PR-02066,PC-002,242344.39,62.5,2,Slate Gray,#708090,71
PR-02067,PC-016,298878.76,65.8,2,Charcoal Black,#36454F,199
PR-02068,PC-014,402260.75,136.0,5,Forest Green,#228B22,238
PR-02069,PC-035,205986.19,54.4,2,Ivory White,#FFFFF0,160
PR-02070,PC-048,434082.27,89.4,3,Slate Gray,#708090,93
PR-02071,PC-047,270259.79,36.8,1,Sand Beige,#F4E1C1,156
PR-02072,PC-038,321838.3,41.4,2,Ivory White,#FFFFF0,275
PR-02073,PC-030,267756.32,75.2,2,Terracotta,#E2725B,131
PR-02074,PC-046,370229.33,160.9,5,Mustard Yellow,#E1AD01,220
PR-02075,PC-019,391199.21,138.5,5,Mustard Yellow,#E1AD01,115
PR-02076,PC-028,332693.69,140.8,4,Charcoal Black,#36454F,292
PR-02077,PC-007,233091.87,98.9,3,Blush Pink,#F9C6C9,269
PR-02078,PC-038,394485.58,100.0,3,Sand Beige,#F4E1C1,140
PR-02079,PC-001,408434.76,163.6,5,Forest Green,#228B22,55
PR-02080,PC-026,173520.19,52.4,1,Mustard Yellow,#E1AD01,95
PR-02081,PC-008,569481.34,206.7,7,Sage Green,#9CAF88,80
PR-02082,PC-006,280209.63,62.8,1,Sage Green,#9CAF88,16
PR-02083,PC-032,562555.68,186.1,6,Blush Pink,#F9C6C9,204
PR-02084,PC-031,357757.99,179.9,5,Sand Beige,#F4E1C1,175
PR-02085,PC-015,335203.05,116.1,4,Blush Pink,#F9C6C9,47
PR-02086,PC-029,290041.26,205.5,8,Sand Beige,#F4E1C1,64
PR-02087,PC-050,236357.05,55.3,2,Sand Beige,#F4E1C1,4
PR-02088,PC-004,523332.14,210.3,7,Forest Green,#228B22,35
PR-02089,PC-007,209148.89,81.3,3,Terracotta,#E2725B,184
PR-02090,PC-039,509536.98,219.6,8,Sand Beige,#F4E1C1,238
PR-02091,PC-006,323065.2,95.8,3,Mustard Yellow,#E1AD01,46
PR-02092,PC-021,323504.43,88.3,2,Forest Green,#228B22,284
PR-02093,PC-030,456436.45,214.8,8,Mustard Yellow,#E1AD01,85
PR-02094,PC-041,359649.33,159.9,5,Ivory White,#FFFFF0,181
PR-02095,PC-042,224258.4,54.2,2,Forest Green,#228B22,129
PR-02096,PC-016,465021.21,193.4,6,Ivory White,#FFFFF0,45
PR-02097,PC-038,345332.81,61.7,2,Forest Green,#228B22,171
PR-02098,PC-015,304185.17,93.2,3,Blush Pink,#F9C6C9,75
PR-02099,PC-015,336855.82,123.0,3,Blush Pink,#F9C6C9,240
PR-02100,PC-039,400578.0,149.6,3,Sky Blue,#87CEEB,232
PR-02101,PC-022,424145.45,157.0,5,Mustard Yellow,#E1AD01,178
PR-02102,PC-037,468340.48,176.3,5,Ivory White,#FFFFF0,245
PR-02103,PC-050,268386.78,86.6,3,Mustard Yellow,#E1AD01,146
PR-02104,PC-004,386989.85,101.7,3,Ivory White,#FFFFF0,153
PR-02105,PC-018,373471.55,183.0,6,Charcoal Black,#36454F,132
PR-02106,PC-043,176993.95,59.2,2,Slate Gray,#708090,136
PR-02107,PC-038,553627.67,215.8,8,Forest Green,#228B22,231
PR-02108,PC-038,324704.97,36.1,2,Blush Pink,#F9C6C9,215
PR-02109,PC-024,443164.63,214.9,7,Charcoal Black,#36454F,137
PR-02110,PC-046,277921.0,92.3,2,Sky Blue,#87CEEB,205
PR-02111,PC-006,448675.54,191.6,7,Mustard Yellow,#E1AD01,58
PR-02112,PC-037,378162.48,105.5,3,Charcoal Black,#36454F,110
PR-02113,PC-047,314513.83,74.5,2,Terracotta,#E2725B,275
PR-02114,PC-017,251698.24,75.3,2,Blush Pink,#F9C6C9,26
PR-02115,PC-007,327199.12,161.9,7,Forest Green,#228B22,299
PR-02116,PC-028,328180.06,131.9,5,Sand Beige,#F4E1C1,21
PR-02117,PC-006,408210.74,159.1,5,Ivory White,#FFFFF0,192
PR-02118,PC-040,412429.01,141.3,5,Slate Gray,#708090,7
PR-02119,PC-030,416476.2,188.2,6,Blush Pink,#F9C6C9,50
PR-02120,PC-029,150620.6,103.8,4,Sage Green,#9CAF88,222
PR-02121,PC-017,352679.08,145.8,5,Terracotta,#E2725B,68
PR-02122,PC-018,307522.15,131.2,4,Slate Gray,#708090,267
PR-02123,PC-009,503044.39,186.3,6,Slate Gray,#708090,257
PR-02124,PC-018,207100.75,61.8,2,Sage Green,#9CAF88,194
PR-02125,PC-009,364864.25,78.6,3,Sage Green,#9CAF88,254
PR-02126,PC-049,434600.58,92.3,3,Forest Green,#228B22,12
PR-02127,PC-042,238596.23,63.3,2,Sky Blue,#87CEEB,190
PR-02128,PC-019,269059.75,42.3,1,Sky Blue,#87CEEB,177
PR-02129,PC-034,453122.16,169.7,6,Sage Green,#9CAF88,182
PR-02130,PC-040,467480.08,183.4,6,Slate Gray,#708090,237
PR-02131,PC-004,471148.15,172.7,5,Ivory White,#FFFFF0,19
PR-02132,PC-017,275742.36,91.7,3,Charcoal Black,#36454F,35
PR-02133,PC-037,343191.09,61.7,3,Sky Blue,#87CEEB,150
PR-02134,PC-036,310777.24,47.4,2,Forest Green,#228B22,71
PR-02135,PC-025,455894.55,218.3,8,Charcoal Black,#36454F,2
PR-02136,PC-048,515654.76,141.6,6,Blush Pink,#F9C6C9,276
PR-02137,PC-012,370920.98,138.8,4,Terracotta,#E2725B,105
PR-02138,PC-034,416501.09,151.5,5,Forest Green,#228B22,99
PR-02139,PC-002,363381.19,150.3,5,Ivory White,#FFFFF0,96
PR-02140,PC-031,325342.78,144.6,5,Sand Beige,#F4E1C1,144
PR-02141,PC-049,459953.85,116.3,3,Terracotta,#E2725B,237
PR-02142,PC-044,525962.07,212.7,7,Blush Pink,#F9C6C9,195
PR-02143,PC-027,424753.67,140.8,5,Sky Blue,#87CEEB,247
PR-02144,PC-016,396786.57,139.1,4,Terracotta,#E2725B,167
PR-02145,PC-039,278872.82,50.5,1,Sage Green,#9CAF88,242
PR-02146,PC-046,232160.39,51.1,2,Sage Green,#9CAF88,237
PR-02147,PC-047,320384.22,78.4,2,Forest Green,#228B22,284
PR-02148,PC-016,267734.75,46.4,1,Blush Pink,#F9C6C9,13
PR-02149,PC-046,300173.88,102.0,4,Blush Pink,#F9C6C9,121
PR-02150,PC-029,112214.21,76.5,2,Terracotta,#E2725B,261
PR-02151,PC-033,347239.78,71.1,2,Sage Green,#9CAF88,218
PR-02152,PC-001,312102.25,72.8,4,Blush Pink,#F9C6C9,42
PR-02153,PC-027,504012.25,208.5,7,Ivory White,#FFFFF0,86
PR-02154,PC-004,488268.86,177.8,6,Forest Green,#228B22,125
PR-02155,PC-014,363614.91,125.6,3,Sage Green,#9CAF88,227
PR-02156,PC-015,410652.34,178.8,6,Slate Gray,#708090,121
PR-02157,PC-029,297832.99,214.7,7,Charcoal Black,#36454F,182
PR-02158,PC-033,428379.52,130.0,5,Slate Gray,#708090,59
PR-02159,PC-025,361734.0,149.1,5,Sage Green,#9CAF88,145
PR-02160,PC-018,399715.33,200.2,7,Charcoal Black,#36454F,50
PR-02161,PC-041,254116.87,74.4,3,Ivory White,#FFFFF0,227
PR-02162,PC-015,389836.9,157.4,5,Charcoal Black,#36454F,51
PR-02163,PC-015,446329.8,201.4,7,Terracotta,#E2725B,157
PR-02164,PC-024,409948.83,193.3,6,Sky Blue,#87CEEB,232
PR-02165,PC-015,257616.68,52.1,2,Sage Green,#9CAF88,9
PR-02166,PC-042,211845.27,48.7,2,Sand Beige,#F4E1C1,184
PR-02167,PC-041,223237.56,51.4,2,Slate Gray,#708090,107
PR-02168,PC-035,203976.87,50.4,2,Mustard Yellow,#E1AD01,75
PR-02169,PC-047,333977.3,82.5,4,Sand Beige,#F4E1C1,36
PR-02170,PC-027,510739.03,218.7,6,Ivory White,#FFFFF0,224
PR-02171,PC-033,332319.95,56.9,1,Mustard Yellow,#E1AD01,175
PR-02172,PC-019,437006.72,171.0,6,Blush Pink,#F9C6C9,135
PR-02173,PC-021,447273.89,178.2,6,Blush Pink,#F9C6C9,151
PR-02174,PC-014,388837.29,134.4,5,Sage Green,#9CAF88,126
PR-02175,PC-026,297870.26,148.1,4,Sage Green,#9CAF88,250
PR-02176,PC-006,456443.71,208.7,5,Terracotta,#E2725B,83
PR-02177,PC-012,278850.96,72.7,2,Forest Green,#228B22,83
PR-02178,PC-024,210311.1,44.4,1,Charcoal Black,#36454F,281
PR-02179,PC-042,344137.95,142.8,6,Terracotta,#E2725B,84
PR-02180,PC-024,333274.87,139.1,4,Forest Green,#228B22,121
PR-02181,PC-005,351016.33,88.9,3,Sand Beige,#F4E1C1,229
PR-02182,PC-043,346164.78,190.5,7,Sand Beige,#F4E1C1,180
PR-02183,PC-049,500422.91,134.6,5,Ivory White,#FFFFF0,103
PR-02184,PC-044,481439.18,171.9,6,Charcoal Black,#36454F,181
PR-02185,PC-010,475088.74,178.0,5,Charcoal Black,#36454F,106
PR-02186,PC-016,300061.21,75.2,3,Sky Blue,#87CEEB,12
PR-02187,PC-041,255119.34,72.5,3,Mustard Yellow,#E1AD01,173
PR-02188,PC-025,258399.46,66.5,2,Terracotta,#E2725B,218
PR-02189,PC-015,312090.48,90.7,3,Terracotta,#E2725B,135
PR-02190,PC-029,124089.17,85.9,3,Slate Gray,#708090,146
PR-02191,PC-007,154958.22,44.1,1,Slate Gray,#708090,173
PR-02192,PC-007,161949.53,49.6,1,Slate Gray,#708090,104
PR-02193,PC-045,245641.8,110.7,4,Mustard Yellow,#E1AD01,156
PR-02194,PC-024,325210.28,132.2,4,Blush Pink,#F9C6C9,88
PR-02195,PC-002,406998.58,186.1,7,Ivory White,#FFFFF0,89
PR-02196,PC-043,317162.85,169.2,6,Slate Gray,#708090,33
PR-02197,PC-032,484039.77,118.2,4,Sky Blue,#87CEEB,257
PR-02198,PC-033,536013.5,209.1,8,Sage Green,#9CAF88,76
PR-02199,PC-048,476335.38,123.4,4,Sky Blue,#87CEEB,178
PR-02200,PC-031,218533.78,64.0,2,Charcoal Black,#36454F,223
PR-02201,PC-002,392624.96,178.2,6,Mustard Yellow,#E1AD01,148
PR-02202,PC-004,442927.47,150.9,5,Mustard Yellow,#E1AD01,2
PR-02203,PC-014,292416.09,55.0,3,Charcoal Black,#36454F,166
PR-02204,PC-019,292974.39,58.7,3,Sky Blue,#87CEEB,290
PR-02205,PC-046,251606.75,70.4,2,Terracotta,#E2725B,294
PR-02206,PC-023,486654.43,216.2,7,Ivory White,#FFFFF0,273
PR-02207,PC-041,264905.71,93.1,2,Sage Green,#9CAF88,129
PR-02208,PC-030,333172.93,128.5,3,Terracotta,#E2725B,262
PR-02209,PC-007,212348.88,81.2,3,Charcoal Black,#36454F,234
PR-02210,PC-012,327006.36,95.7,3,Sky Blue,#87CEEB,113
PR-02211,PC-006,479611.73,211.5,7,Sand Beige,#F4E1C1,134
PR-02212,PC-048,572144.33,189.0,8,Terracotta,#E2725B,266
PR-02213,PC-021,426649.96,165.5,6,Slate Gray,#708090,291
PR-02214,PC-024,421514.33,202.7,7,Sage Green,#9CAF88,292
PR-02215,PC-012,268766.14,59.3,2,Sky Blue,#87CEEB,114
PR-02216,PC-010,525378.94,216.7,7,Sand Beige,#F4E1C1,5
PR-02217,PC-013,511089.78,177.3,6,Charcoal Black,#36454F,73
PR-02218,PC-039,278767.52,47.5,1,Mustard Yellow,#E1AD01,122
PR-02219,PC-013,318779.91,37.9,1,Sand Beige,#F4E1C1,112
PR-02220,PC-045,276742.63,133.6,5,Sky Blue,#87CEEB,120
PR-02221,PC-023,368550.1,120.1,4,Blush Pink,#F9C6C9,230
PR-02222,PC-032,438162.25,93.4,2,Slate Gray,#708090,74
PR-02223,PC-004,351192.05,84.7,2,Forest Green,#228B22,149
PR-02224,PC-020,457536.43,160.8,5,Sage Green,#9CAF88,50
PR-02225,PC-031,256988.01,94.8,3,Sage Green,#9CAF88,150
PR-02226,PC-009,392205.82,105.5,3,Charcoal Black,#36454F,246
PR-02227,PC-021,399454.65,147.8,4,Forest Green,#228B22,116
PR-02228,PC-019,268151.13,46.0,2,Sand Beige,#F4E1C1,21
PR-02229,PC-039,376148.22,130.9,3,Terracotta,#E2725B,157
PR-02230,PC-046,288827.78,93.8,4,Blush Pink,#F9C6C9,40
PR-02231,PC-010,446204.78,147.5,6,Mustard Yellow,#E1AD01,188
PR-02232,PC-050,318507.03,116.0,4,Sage Green,#9CAF88,89
PR-02233,PC-019,424545.31,160.5,5,Sky Blue,#87CEEB,192
PR-02234,PC-044,314932.25,48.5,1,Sage Green,#9CAF88,207
PR-02235,PC-033,514853.11,194.0,7,Sky Blue,#87CEEB,188
