review_id,property_id,review_rating,sentiment_score,review_date,flagged_for_moderation
RV-003159,PR-01053,2,39.1,2026-03-01,False
RV-003160,PR-01054,3,43.4,2025-02-02,True
RV-003161,PR-01054,3,41.5,2025-07-20,True
RV-003162,PR-01054,3,31.0,2025-08-26,False
RV-003163,PR-01055,2,34.3,2025-01-05,True
RV-003164,PR-01055,3,25.3,2026-03-21,False
RV-003165,PR-01055,2,30.8,2025-03-23,True
RV-003166,PR-01056,3,44.9,2025-09-03,False
RV-003167,PR-01056,3,56.0,2024-09-30,False
RV-003168,PR-01056,2,42.8,2026-05-02,True
RV-003169,PR-01057,4,75.5,2026-07-09,True
RV-003170,PR-01057,4,63.1,2024-11-21,False
RV-003171,PR-01057,5,76.5,2025-01-02,True
RV-003172,PR-01058,4,69.2,2026-02-27,False
RV-003173,PR-01058,4,72.9,2026-04-12,False
RV-003174,PR-01058,4,59.4,2025-06-13,True
RV-003175,PR-01059,3,48.1,2024-10-12,False
RV-003176,PR-01059,3,47.4,2025-04-21,True
RV-003177,PR-01059,2,36.4,2025-07-02,True
RV-003178,PR-01060,4,59.2,2026-01-09,False
RV-003179,PR-01060,4,65.3,2025-08-09,True
RV-003180,PR-01060,4,54.2,2024-10-23,False
RV-003181,PR-01061,5,83.3,2025-06-07,True
RV-003182,PR-01061,5,81.1,2025-02-21,False
RV-003183,PR-01061,5,85.1,2024-10-18,True
RV-003184,PR-01062,3,64.4,2025-09-07,True
RV-003185,PR-01062,3,64.8,2025-09-30,False
RV-003186,PR-01062,3,57.1,2026-09-08,True
RV-003187,PR-01063,3,42.2,2025-08-03,False
RV-003188,PR-01063,3,33.4,2026-01-22,False
RV-003189,PR-01063,3,52.1,2024-09-15,True
RV-003190,PR-01064,3,47.8,2025-06-06,False
RV-003191,PR-01064,3,58.0,2025-05-05,False
RV-003192,PR-01064,3,56.3,2025-07-27,True
RV-003193,PR-01065,4,41.8,2024-10-10,False
RV-003194,PR-01065,3,47.6,2024-12-29,False
RV-003195,PR-01065,3,49.6,2025-09-24,True
RV-003196,PR-01066,3,58.4,2025-02-14,False
RV-003197,PR-01066,3,55.4,2025-12-11,True
RV-003198,PR-01066,4,56.5,2026-04-14,True
RV-003199,PR-01067,4,60.4,2026-04-15,True
RV-003200,PR-01067,4,63.8,2024-12-01,False
RV-003201,PR-01067,4,71.2,2025-02-28,False
RV-003202,PR-01068,2,30.7,2025-04-15,False
RV-003203,PR-01068,3,26.2,2026-05-09,False
RV-003204,PR-01068,3,33.7,2024-12-03,True
RV-003205,PR-01069,4,88.2,2026-05-21,True
RV-003206,PR-01069,5,94.8,2025-05-10,True
RV-003207,PR-01069,5,88.4,2024-12-31,False
RV-003208,PR-01070,4,82.5,2026-09-08,False
RV-003209,PR-01070,4,63.4,2024-11-24,True
RV-003210,PR-01070,4,70.1,2025-06-02,False
RV-003211,PR-01071,3,52.2,2025-07-15,True
RV-003212,PR-01071,3,57.2,2026-05-19,False
RV-003213,PR-01071,3,48.0,2025-05-07,True
RV-003214,PR-01072,3,45.4,2026-03-18,True
RV-003215,PR-01072,2,42.8,2025-05-30,False
RV-003216,PR-01072,3,52.5,2025-09-17,True
RV-003217,PR-01073,3,46.8,2025-01-17,False
RV-003218,PR-01073,3,58.4,2025-06-22,False
RV-003219,PR-01073,3,46.1,2026-05-06,False
RV-003220,PR-01074,3,41.3,2026-01-23,True
RV-003221,PR-01074,3,51.2,2025-02-06,True
RV-003222,PR-01074,4,46.5,2025-10-20,True
RV-003223,PR-01075,3,41.7,2026-09-09,False
RV-003224,PR-01075,3,49.6,2025-08-09,False
RV-003225,PR-01075,3,49.8,2024-12-26,True
RV-003226,PR-01076,4,69.9,2025-09-10,False
RV-003227,PR-01076,4,67.7,2026-01-29,False
RV-003228,PR-01076,4,76.3,2025-05-08,True
RV-003229,PR-01077,3,78.3,2026-06-15,False
RV-003230,PR-01077,4,73.4,2025-12-17,True
RV-003231,PR-01077,3,58.1,2025-11-25,False
RV-003232,PR-01078,3,51.5,2024-11-25,False
RV-003233,PR-01078,4,41.0,2026-08-28,False
RV-003234,PR-01078,3,61.6,2025-06-26,False
RV-003235,PR-01079,3,45.0,2025-03-16,False
RV-003236,PR-01079,3,52.5,2025-08-12,False
RV-003237,PR-01079,4,49.1,2026-04-02,True
RV-003238,PR-01080,4,78.2,2025-06-28,False
RV-003239,PR-01080,4,75.4,2024-12-23,True
RV-003240,PR-01080,3,62.5,2025-10-26,True
RV-003241,PR-01081,2,43.6,2026-01-04,False
RV-003242,PR-01081,3,52.6,2025-10-29,True
RV-003243,PR-01081,3,41.2,2025-04-21,False
RV-003244,PR-01082,2,32.0,2025-10-15,False
RV-003245,PR-01082,2,38.9,2024-12-14,True
RV-003246,PR-01082,3,42.4,2025-11-28,True
RV-003247,PR-01083,5,84.5,2026-01-28,True
RV-003248,PR-01083,4,90.3,2025-02-08,True
RV-003249,PR-01083,4,84.2,2025-02-02,True
RV-003250,PR-01084,3,48.6,2025-12-17,True
RV-003251,PR-01084,3,56.1,2025-05-27,False
RV-003252,PR-01084,3,42.6,2025-12-02,True
RV-003253,PR-01085,3,50.9,2026-05-11,False
RV-003254,PR-01085,3,58.4,2026-05-16,True
RV-003255,PR-01085,3,49.8,2024-11-29,True
RV-003256,PR-01086,3,40.1,2026-07-18,False
RV-003257,PR-01086,4,40.1,2026-08-25,False
RV-003258,PR-01086,3,45.6,2024-10-12,True
RV-003259,PR-01087,3,43.3,2024-11-10,True
RV-003260,PR-01087,3,47.8,2025-09-20,False
RV-003261,PR-01087,4,55.2,2026-07-23,False
RV-003262,PR-01088,3,55.0,2026-04-16,False
RV-003263,PR-01088,4,63.9,2025-07-12,True
RV-003264,PR-01088,3,59.5,2024-11-16,False
RV-003265,PR-01089,5,100.0,2024-12-06,False
RV-003266,PR-01089,5,97.1,2025-07-27,True
RV-003267,PR-01089,5,98.6,2026-04-06,False
RV-003268,PR-01090,4,70.6,2025-03-28,True
RV-003269,PR-01090,3,70.0,2025-05-09,True
RV-003270,PR-01090,5,71.2,2024-11-30,False
RV-003271,PR-01091,3,29.4,2026-01-04,True
RV-003272,PR-01091,3,23.4,2025-02-17,False
RV-003273,PR-01091,3,40.7,2025-08-13,False
RV-003274,PR-01092,3,43.8,2026-07-05,False
RV-003275,PR-01092,3,46.9,2026-01-27,True
RV-003276,PR-01092,3,49.1,2025-12-01,True
RV-003277,PR-01093,3,30.2,2025-02-12,False
RV-003278,PR-01093,2,43.4,2025-03-08,False
RV-003279,PR-01093,3,39.5,2026-07-28,False
RV-003280,PR-01094,3,51.2,2024-11-26,False
RV-003281,PR-01094,2,57.9,2025-01-09,True
RV-003282,PR-01094,2,40.0,2025-09-07,True
RV-003283,PR-01095,4,83.7,2025-07-29,True
RV-003284,PR-01095,5,81.8,2026-05-17,True
RV-003285,PR-01095,4,78.2,2024-12-17,False
RV-003286,PR-01096,5,100.0,2026-07-09,False
RV-003287,PR-01096,5,94.2,2025-03-22,True
RV-003288,PR-01096,5,100.0,2026-03-02,True
RV-003289,PR-01097,4,57.9,2026-03-29,True
RV-003290,PR-01097,3,55.7,2025-02-22,True
RV-003291,PR-01097,4,46.0,2025-10-21,True
RV-003292,PR-01098,2,42.4,2026-06-28,False
RV-003293,PR-01098,3,53.8,2025-10-11,False
RV-003294,PR-01098,3,47.8,2025-10-23,True
RV-003295,PR-01099,5,68.2,2026-07-17,False
RV-003296,PR-01099,4,73.9,2026-07-15,True
RV-003297,PR-01099,3,75.4,2026-05-05,True
RV-003298,PR-01100,3,56.0,2025-06-24,False
RV-003299,PR-01100,2,50.5,2026-01-15,False
RV-003300,PR-01100,2,42.3,2024-09-25,False
RV-003301,PR-01101,3,45.6,2025-07-21,True
RV-003302,PR-01101,3,47.8,2025-06-03,True
RV-003303,PR-01101,2,40.0,2026-05-31,True
RV-003304,PR-01102,3,56.5,2026-05-29,False
RV-003305,PR-01102,3,57.4,2025-01-14,False
RV-003306,PR-01102,2,61.1,2025-02-08,True
RV-003307,PR-01103,2,45.0,2026-06-15,True
RV-003308,PR-01103,2,43.1,2026-05-27,False
RV-003309,PR-01103,3,29.2,2025-09-22,True
RV-003310,PR-01104,3,65.3,2025-08-30,True
RV-003311,PR-01104,3,66.0,2026-02-06,False
RV-003312,PR-01104,3,68.6,2026-02-28,False
RV-003313,PR-01105,1,35.4,2025-01-10,True
RV-003314,PR-01105,3,34.1,2026-07-04,False
RV-003315,PR-01105,2,27.2,2025-11-09,False
RV-003316,PR-01106,3,37.5,2025-04-01,True
RV-003317,PR-01106,2,50.2,2026-02-09,False
RV-003318,PR-01106,3,45.8,2025-03-29,True
RV-003319,PR-01107,4,66.1,2025-10-12,True
RV-003320,PR-01107,3,59.6,2025-11-09,True
RV-003321,PR-01107,3,43.1,2026-02-06,False
RV-003322,PR-01108,1,27.0,2025-04-05,False
RV-003323,PR-01108,3,27.0,2025-12-18,True
RV-003324,PR-01108,1,25.1,2026-02-09,True
RV-003325,PR-01109,3,75.5,2025-08-09,False
RV-003326,PR-01109,4,83.7,2025-12-27,False
RV-003327,PR-01109,4,70.8,2024-09-15,False
RV-003328,PR-01110,3,37.6,2026-01-16,False
RV-003329,PR-01110,2,37.0,2025-08-04,False
RV-003330,PR-01110,3,36.7,2025-03-30,True
RV-003331,PR-01111,3,50.4,2025-01-15,True
RV-003332,PR-01111,2,47.8,2026-03-16,True
RV-003333,PR-01111,3,47.8,2026-03-20,True
RV-003334,PR-01112,3,44.8,2025-07-31,False
RV-003335,PR-01112,3,32.8,2025-01-25,False
RV-003336,PR-01112,2,48.7,2025-08-19,True
RV-003337,PR-01113,1,10.7,2025-03-29,False
RV-003338,PR-01113,2,19.1,2026-02-03,True
RV-003339,PR-01113,2,15.6,2025-07-10,False
RV-003340,PR-01114,4,65.9,2026-01-24,True
RV-003341,PR-01114,4,63.6,2026-08-02,True
RV-003342,PR-01114,4,66.3,2025-12-01,True
RV-003343,PR-01115,4,85.8,2026-04-25,False
RV-003344,PR-01115,5,81.0,2025-11-09,False
RV-003345,PR-01115,4,80.3,2025-03-21,False
RV-003346,PR-01116,4,54.5,2025-11-06,False
RV-003347,PR-01116,3,49.0,2026-03-28,True
RV-003348,PR-01116,4,52.0,2026-01-01,False
RV-003349,PR-01117,4,92.3,2026-04-07,True
RV-003350,PR-01117,3,89.5,2025-09-27,False
RV-003351,PR-01117,4,74.4,2025-09-12,True
RV-003352,PR-01118,4,58.5,2026-06-16,True
RV-003353,PR-01118,3,55.7,2025-12-05,False
RV-003354,PR-01118,3,50.2,2024-10-13,False
RV-003355,PR-01119,2,31.0,2026-02-07,False
RV-003356,PR-01119,3,39.5,2025-11-27,True
RV-003357,PR-01119,3,40.7,2024-12-08,True
RV-003358,PR-01120,4,80.4,2026-08-20,True
RV-003359,PR-01120,4,78.3,2025-11-20,True
RV-003360,PR-01120,4,76.2,2026-03-02,True
RV-003361,PR-01121,3,44.7,2026-06-29,False
RV-003362,PR-01121,3,49.0,2026-07-30,True
RV-003363,PR-01121,3,55.8,2025-01-20,True
RV-003364,PR-01122,3,41.7,2024-11-07,False
RV-003365,PR-01122,3,47.1,2026-03-28,False
RV-003366,PR-01122,2,37.6,2025-05-24,True
RV-003367,PR-01123,4,69.1,2026-06-29,False
RV-003368,PR-01123,4,62.4,2025-07-12,False
RV-003369,PR-01123,4,62.6,2026-07-02,False
RV-003370,PR-01124,4,76.0,2024-12-24,False
RV-003371,PR-01124,3,78.2,2025-08-05,True
RV-003372,PR-01124,4,73.7,2026-02-04,False
RV-003373,PR-01125,3,31.6,2026-08-25,True
RV-003374,PR-01125,3,51.2,2026-08-13,True
RV-003375,PR-01125,3,38.0,2025-09-25,False
RV-003376,PR-01126,2,29.6,2026-06-05,False
RV-003377,PR-01126,2,19.4,2026-01-12,True
RV-003378,PR-01126,2,20.4,2025-04-08,True
RV-003379,PR-01127,3,54.4,2026-04-13,False
RV-003380,PR-01127,3,46.0,2026-04-11,False
RV-003381,PR-01127,3,55.9,2025-10-13,False
RV-003382,PR-01128,4,73.6,2025-02-26,False
RV-003383,PR-01128,4,72.1,2025-06-09,False
RV-003384,PR-01128,4,77.0,2026-03-20,False
RV-003385,PR-01129,3,51.8,2026-01-23,False
RV-003386,PR-01129,3,47.8,2025-07-22,False
RV-003387,PR-01129,2,44.6,2026-04-17,False
RV-003388,PR-01130,2,44.4,2026-03-01,False
RV-003389,PR-01130,3,42.9,2024-09-17,True
RV-003390,PR-01130,3,34.0,2026-02-17,True
RV-003391,PR-01131,2,38.1,2026-03-23,True
RV-003392,PR-01131,2,21.2,2026-02-07,True
RV-003393,PR-01131,2,32.2,2026-05-05,False
RV-003394,PR-01132,3,36.7,2025-03-25,False
RV-003395,PR-01132,2,44.0,2024-10-05,True
RV-003396,PR-01132,3,31.4,2026-01-15,True
RV-003397,PR-01133,3,55.0,2025-07-02,False
RV-003398,PR-01133,3,53.2,2025-04-21,False
RV-003399,PR-01133,2,51.0,2025-04-06,True
RV-003400,PR-01134,2,41.1,2026-08-22,True
RV-003401,PR-01134,2,51.6,2025-09-10,False
RV-003402,PR-01134,3,51.5,2025-01-02,True
RV-003403,PR-01135,3,44.6,2025-12-21,True
RV-003404,PR-01135,3,47.4,2024-10-29,True
RV-003405,PR-01135,4,47.5,2025-12-22,False
RV-003406,PR-01136,4,66.4,2025-04-04,True
RV-003407,PR-01136,5,74.9,2024-10-22,False
RV-003408,PR-01136,4,74.3,2025-03-30,True
RV-003409,PR-01137,3,32.6,2026-06-08,True
RV-003410,PR-01137,2,28.9,2024-12-08,True
RV-003411,PR-01137,3,40.0,2025-11-18,True
RV-003412,PR-01138,4,57.8,2025-01-03,False
RV-003413,PR-01138,4,64.9,2024-12-30,False
RV-003414,PR-01138,4,61.1,2026-08-29,False
RV-003415,PR-01139,4,50.6,2025-08-02,False
RV-003416,PR-01139,4,48.3,2026-07-29,False
RV-003417,PR-01139,3,60.8,2024-09-12,True
RV-003418,PR-01140,4,62.3,2026-04-30,True
RV-003419,PR-01140,4,57.8,2024-11-23,False
RV-003420,PR-01140,3,68.3,2025-06-30,True
RV-003421,PR-01141,5,73.2,2026-06-21,True
RV-003422,PR-01141,5,77.1,2025-01-18,True
RV-003423,PR-01141,4,79.5,2024-12-18,False
RV-003424,PR-01142,3,50.3,2024-10-03,False
RV-003425,PR-01142,3,61.8,2026-02-15,False
RV-003426,PR-01142,4,67.2,2025-09-08,True
RV-003427,PR-01143,4,60.4,2024-10-02,True
RV-003428,PR-01143,4,57.4,2026-08-10,False
RV-003429,PR-01143,3,76.0,2026-01-05,False
RV-003430,PR-01144,3,55.7,2026-02-28,False
RV-003431,PR-01144,4,60.4,2025-12-08,True
RV-003432,PR-01144,3,58.1,2025-11-12,False
RV-003433,PR-01145,3,44.7,2024-09-30,False
RV-003434,PR-01145,2,44.5,2025-06-12,True
RV-003435,PR-01145,2,43.7,2025-12-09,True
RV-003436,PR-01146,2,19.6,2026-03-10,False
RV-003437,PR-01146,2,34.1,2025-07-03,False
RV-003438,PR-01146,2,23.5,2024-11-21,False
RV-003439,PR-01147,2,13.1,2026-08-13,False
RV-003440,PR-01147,2,31.7,2025-11-29,True
RV-003441,PR-01147,2,23.0,2024-12-05,True
RV-003442,PR-01148,3,51.8,2025-12-28,True
RV-003443,PR-01148,3,57.0,2026-01-25,False
RV-003444,PR-01148,3,63.6,2025-08-25,True
RV-003445,PR-01149,4,66.0,2024-09-22,True
RV-003446,PR-01149,4,69.8,2025-04-16,True
RV-003447,PR-01149,3,63.2,2024-12-21,True
RV-003448,PR-01150,3,59.2,2025-07-04,True
RV-003449,PR-01150,3,58.3,2026-06-30,False
RV-003450,PR-01150,4,64.0,2026-04-07,True
RV-003451,PR-01151,3,65.4,2026-08-11,True
RV-003452,PR-01151,4,55.2,2025-11-09,True
RV-003453,PR-01151,4,60.7,2025-04-21,False
RV-003454,PR-01152,3,44.5,2026-07-25,False
RV-003455,PR-01152,3,55.4,2025-04-24,False
RV-003456,PR-01152,3,51.9,2026-04-26,True
RV-003457,PR-01153,3,41.8,2025-06-21,False
RV-003458,PR-01153,3,44.9,2026-01-01,False
RV-003459,PR-01153,3,47.3,2026-08-25,False
RV-003460,PR-01154,4,49.1,2025-03-09,True
RV-003461,PR-01154,3,52.6,2025-03-23,True
RV-003462,PR-01154,4,53.9,2026-02-03,True
RV-003463,PR-01155,3,84.3,2025-06-06,False
RV-003464,PR-01155,4,78.8,2025-01-20,False
RV-003465,PR-01155,5,80.8,2024-09-11,True
RV-003466,PR-01156,3,57.7,2026-07-17,True
RV-003467,PR-01156,3,43.8,2026-03-18,True
RV-003468,PR-01156,3,41.9,2025-11-18,True
RV-003469,PR-01157,4,70.5,2025-11-28,True
RV-003470,PR-01157,4,62.1,2025-12-09,True
RV-003471,PR-01157,3,61.5,2025-08-01,True
RV-003472,PR-01158,4,64.9,2026-02-10,True
RV-003473,PR-01158,4,61.5,2026-05-11,False
RV-003474,PR-01158,4,66.4,2025-05-23,False
RV-003475,PR-01159,2,21.2,2025-09-06,True
RV-003476,PR-01159,2,14.9,2024-09-21,True
RV-003477,PR-01159,2,21.9,2025-08-24,True
RV-003478,PR-01160,4,74.0,2026-07-22,False
RV-003479,PR-01160,4,83.0,2024-10-16,True
RV-003480,PR-01160,4,87.6,2024-12-16,True
RV-003481,PR-01161,4,53.0,2025-01-12,True
RV-003482,PR-01161,3,53.6,2025-01-17,False
RV-003483,PR-01161,3,56.1,2025-03-07,False
RV-003484,PR-01162,3,63.2,2025-11-13,True
RV-003485,PR-01162,3,59.3,2026-04-14,False
RV-003486,PR-01162,4,69.8,2025-04-04,True
RV-003487,PR-01163,4,55.7,2024-11-27,False
RV-003488,PR-01163,4,65.9,2025-04-07,False
RV-003489,PR-01163,3,63.6,2024-10-13,False
RV-003490,PR-01164,2,36.7,2025-11-02,False
RV-003491,PR-01164,3,27.7,2025-01-26,True
RV-003492,PR-01164,3,19.4,2025-12-10,False
RV-003493,PR-01165,2,45.2,2026-08-16,True
RV-003494,PR-01165,3,27.6,2026-06-26,False
RV-003495,PR-01165,3,39.4,2025-01-22,True
RV-003496,PR-01166,4,61.1,2025-07-02,False
RV-003497,PR-01166,3,69.3,2025-06-26,True
RV-003498,PR-01166,4,60.9,2026-06-06,True
RV-003499,PR-01167,2,43.9,2026-07-19,False
RV-003500,PR-01167,2,43.6,2026-01-10,True
RV-003501,PR-01167,3,44.0,2025-08-18,True
RV-003502,PR-01168,3,65.9,2025-04-18,False
RV-003503,PR-01168,3,62.1,2026-03-29,False
RV-003504,PR-01168,3,73.2,2026-03-24,False
RV-003505,PR-01169,3,53.5,2026-07-04,True
RV-003506,PR-01169,4,56.5,2026-09-02,True
RV-003507,PR-01169,4,48.0,2025-12-15,True
RV-003508,PR-01170,5,71.9,2025-08-06,True
RV-003509,PR-01170,5,81.6,2026-05-31,False
RV-003510,PR-01170,4,99.8,2025-01-29,False
RV-003511,PR-01171,3,35.4,2026-05-05,False
RV-003512,PR-01171,4,50.7,2025-01-08,False
RV-003513,PR-01171,2,45.9,2025-05-31,False
RV-003514,PR-01172,2,31.2,2025-10-05,False
RV-003515,PR-01172,2,32.5,2025-03-02,True
RV-003516,PR-01172,2,31.8,2026-01-14,True
RV-003517,PR-01173,3,51.7,2026-03-05,False
RV-003518,PR-01173,4,55.2,2026-03-06,False
RV-003519,PR-01173,4,53.2,2026-09-08,False
RV-003520,PR-01174,5,99.4,2025-11-25,False
RV-003521,PR-01174,5,100.0,2025-04-27,False
RV-003522,PR-01174,4,81.3,2025-03-31,True
RV-003523,PR-01175,2,41.5,2026-05-20,True
RV-003524,PR-01175,3,30.5,2025-03-11,False
RV-003525,PR-01175,2,30.1,2026-04-24,True
RV-003526,PR-01176,5,64.0,2025-10-26,False
RV-003527,PR-01176,4,51.4,2026-04-10,False
RV-003528,PR-01176,3,66.4,2025-10-18,True
RV-003529,PR-01177,3,58.4,2026-03-14,False
RV-003530,PR-01177,3,52.3,2025-09-30,True
RV-003531,PR-01177,3,53.4,2025-03-03,True
RV-003532,PR-01178,4,72.1,2026-01-05,False
RV-003533,PR-01178,3,73.8,2025-07-26,True
RV-003534,PR-01178,4,75.7,2025-09-01,False
RV-003535,PR-01179,3,53.7,2026-01-28,False
RV-003536,PR-01179,3,63.5,2025-10-12,False
RV-003537,PR-01179,3,68.3,2024-10-02,False
RV-003538,PR-01180,2,41.7,2025-10-03,True
RV-003539,PR-01180,3,42.2,2026-07-05,True
RV-003540,PR-01180,2,50.2,2025-03-26,True
RV-003541,PR-01181,2,24.3,2025-11-08,True
RV-003542,PR-01181,2,31.1,2025-10-29,True
RV-003543,PR-01181,2,25.3,2025-04-21,True
RV-003544,PR-01182,3,64.8,2026-06-03,True
RV-003545,PR-01182,4,62.9,2026-08-03,True
RV-003546,PR-01182,4,63.0,2026-03-14,True
RV-003547,PR-01183,4,79.6,2026-05-21,True
RV-003548,PR-01183,4,82.0,2026-08-07,True
RV-003549,PR-01183,4,80.4,2026-01-31,False
RV-003550,PR-01184,2,42.9,2026-02-08,True
RV-003551,PR-01184,3,48.8,2025-04-06,True
RV-003552,PR-01184,2,25.2,2026-05-09,False
RV-003553,PR-01185,3,48.8,2026-04-19,True
RV-003554,PR-01185,3,45.6,2025-07-03,False
RV-003555,PR-01185,3,60.0,2026-08-18,False
RV-003556,PR-01186,3,44.7,2024-12-20,True
RV-003557,PR-01186,3,41.1,2025-09-30,False
RV-003558,PR-01186,3,47.8,2026-01-24,True
RV-003559,PR-01187,5,93.5,2025-04-27,True
RV-003560,PR-01187,5,100.0,2025-02-09,True
RV-003561,PR-01187,4,91.9,2025-07-16,False
RV-003562,PR-01188,4,69.5,2026-07-31,False
RV-003563,PR-01188,4,72.3,2024-10-04,False
RV-003564,PR-01188,3,76.0,2026-02-14,True
RV-003565,PR-01189,4,59.5,2026-07-23,False
RV-003566,PR-01189,4,71.7,2025-03-10,True
RV-003567,PR-01189,4,67.1,2024-10-21,True
RV-003568,PR-01190,3,39.1,2026-01-21,True
RV-003569,PR-01190,2,43.7,2026-04-14,False
RV-003570,PR-01190,3,26.6,2024-10-14,False
RV-003571,PR-01191,3,60.2,2026-02-23,False
RV-003572,PR-01191,3,67.0,2024-09-20,True
RV-003573,PR-01191,4,62.1,2025-02-07,False
RV-003574,PR-01192,2,35.3,2024-09-26,False
RV-003575,PR-01192,2,29.0,2025-09-20,True
RV-003576,PR-01192,2,29.7,2025-07-28,False
RV-003577,PR-01193,3,65.7,2025-09-30,False
RV-003578,PR-01193,4,45.6,2025-06-02,True
RV-003579,PR-01193,4,64.6,2025-03-28,False
RV-003580,PR-01194,3,45.8,2026-01-15,True
RV-003581,PR-01194,2,53.2,2025-05-12,False
RV-003582,PR-01194,3,44.2,2025-10-28,False
RV-003583,PR-01195,3,77.2,2026-06-28,False
RV-003584,PR-01195,4,73.6,2026-06-21,False
RV-003585,PR-01195,3,68.2,2025-08-07,False
RV-003586,PR-01196,3,45.3,2025-09-04,False
RV-003587,PR-01196,3,55.4,2026-07-22,False
RV-003588,PR-01196,3,58.2,2025-01-16,True
RV-003589,PR-01197,5,100.0,2026-01-31,False
RV-003590,PR-01197,5,93.4,2025-05-22,True
RV-003591,PR-01197,5,92.7,2026-05-28,True
RV-003592,PR-01198,3,44.7,2026-02-22,True
RV-003593,PR-01198,2,43.0,2024-12-23,False
RV-003594,PR-01198,3,40.2,2025-08-24,True
RV-003595,PR-01199,3,42.7,2025-10-20,True
RV-003596,PR-01199,2,40.2,2026-01-07,True
RV-003597,PR-01199,3,44.4,2026-08-10,False
RV-003598,PR-01200,3,55.6,2025-11-02,False
RV-003599,PR-01200,4,64.2,2026-04-18,True
RV-003600,PR-01200,2,54.3,2026-06-08,False
RV-003601,PR-01201,1,25.1,2026-04-26,True
RV-003602,PR-01201,2,36.8,2025-06-09,False
RV-003603,PR-01201,3,32.2,2025-11-26,True
RV-003604,PR-01202,2,30.9,2025-03-18,False
RV-003605,PR-01202,2,25.9,2025-03-31,True
RV-003606,PR-01202,2,28.9,2025-05-03,False
RV-003607,PR-01203,3,71.5,2025-05-25,False
RV-003608,PR-01203,3,53.6,2024-12-10,True
RV-003609,PR-01203,3,48.7,2025-07-19,False
RV-003610,PR-01204,4,64.7,2025-10-08,True
RV-003611,PR-01204,4,66.8,2026-06-05,True
RV-003612,PR-01204,3,59.0,2025-03-13,False
RV-003613,PR-01205,4,64.4,2025-02-20,True
RV-003614,PR-01205,4,75.4,2025-05-20,True
RV-003615,PR-01205,3,71.9,2025-10-21,False
RV-003616,PR-01206,3,52.6,2024-11-12,True
RV-003617,PR-01206,3,48.1,2024-12-17,False
RV-003618,PR-01206,3,39.3,2026-03-28,False
RV-003619,PR-01207,3,44.3,2025-01-06,False
RV-003620,PR-01207,3,54.8,2025-05-29,True
RV-003621,PR-01207,3,55.2,2025-12-25,True
RV-003622,PR-01208,4,68.9,2025-01-13,False
RV-003623,PR-01208,4,68.4,2026-04-05,False
RV-003624,PR-01208,4,58.7,2025-10-13,False
RV-003625,PR-01209,3,25.2,2026-04-18,False
RV-003626,PR-01209,2,31.0,2026-08-03,False
RV-003627,PR-01209,3,30.6,2025-10-28,True
RV-003628,PR-01210,3,62.3,2026-08-25,True
RV-003629,PR-01210,4,57.4,2024-12-07,False
RV-003630,PR-01210,4,69.0,2026-09-11,True
RV-003631,PR-01211,3,24.7,2024-09-16,False
RV-003632,PR-01211,2,26.1,2026-08-29,False
RV-003633,PR-01211,2,14.7,2025-07-17,False
RV-003634,PR-01212,3,39.1,2024-10-31,True
RV-003635,PR-01212,3,67.3,2025-12-03,True
RV-003636,PR-01212,3,58.7,2026-02-02,True
RV-003637,PR-01213,3,47.3,2025-01-10,False
RV-003638,PR-01213,3,48.9,2025-11-25,False
RV-003639,PR-01213,3,52.6,2025-06-14,False
RV-003640,PR-01214,4,63.9,2025-05-31,False
RV-003641,PR-01214,3,54.3,2026-06-12,False
RV-003642,PR-01214,3,58.9,2025-02-05,True
RV-003643,PR-01215,2,29.7,2025-07-03,False
RV-003644,PR-01215,3,42.6,2026-02-08,True
RV-003645,PR-01215,2,32.5,2025-12-12,True
RV-003646,PR-01216,2,16.6,2025-08-14,True
RV-003647,PR-01216,2,24.8,2025-07-06,False
RV-003648,PR-01216,1,17.1,2024-12-14,True
RV-003649,PR-01217,4,81.0,2026-06-12,False
RV-003650,PR-01217,4,84.0,2025-07-11,False
RV-003651,PR-01217,4,79.1,2025-09-06,False
RV-003652,PR-01218,4,76.9,2026-06-23,False
RV-003653,PR-01218,4,78.7,2025-03-07,False
RV-003654,PR-01218,5,92.0,2025-08-12,True
RV-003655,PR-01219,4,49.3,2026-06-30,False
RV-003656,PR-01219,3,67.7,2025-10-22,True
RV-003657,PR-01219,3,60.1,2026-06-21,False
RV-003658,PR-01220,4,63.9,2025-10-27,True
RV-003659,PR-01220,4,63.9,2026-01-05,False
RV-003660,PR-01220,3,66.9,2026-02-07,True
RV-003661,PR-01221,3,40.1,2026-04-11,False
RV-003662,PR-01221,2,50.3,2026-08-12,False
RV-003663,PR-01221,3,40.7,2024-11-27,False
RV-003664,PR-01222,4,79.0,2025-09-12,False
RV-003665,PR-01222,4,56.2,2025-03-12,False
RV-003666,PR-01222,4,66.8,2026-05-19,True
RV-003667,PR-01223,3,47.2,2025-07-03,False
RV-003668,PR-01223,2,33.1,2025-01-07,True
RV-003669,PR-01223,3,55.3,2025-12-08,False
RV-003670,PR-01224,3,52.9,2026-02-23,True
RV-003671,PR-01224,3,48.8,2025-09-14,False
RV-003672,PR-01224,3,43.7,2026-06-23,True
RV-003673,PR-01225,3,54.0,2026-02-17,True
RV-003674,PR-01225,3,60.5,2026-09-04,False
RV-003675,PR-01225,3,50.5,2026-03-04,False
